car_id,price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Registered city
d5xxUha7ZG0eHryhH5ZabCNH,6825000,Petrol,Automatic,Ford,Explorer,2012,Black,Foreign Used,287040,3500,Imported,Imported,SUV,Unknown
BcmXTA41Pt9ozrjErqIKQYTS,5420000,Petrol,Automatic,Ford,Explorer,2013,Black,Nigerian Used,101440,3500,Registered,Registered,SUV,Unknown
rmUwF3B6zfrdvd8sHXv2MxLp,7488000,Petrol,Automatic,Ford,Edge,2013,White,Foreign Used,278258,3500,Imported,Imported,SUV,Unknown
gcpd4PLWvYvL0gSXE4b4Cipm,4620000,Petrol,Automatic,Kia,Sedona,2008,Gold,Foreign Used,335447,3800,Imported,Imported,Unknown,Unknown
xcbQUvHEyOYpQ6qntIG9wMew,3432000,Petrol,Automatic,Pontiac,Vibe,2006,Gray,Foreign Used,283068,1800,Imported,Imported,Unknown,Unknown
iUQkmTmmSRc4kToO0DTDmSN7,3640000,Petrol,Automatic,Lexus,ES,2008,Black,Nigerian Used,187936,350000,Registered,Registered,Unknown,Abuja
nn4e5ncJtj89nEPDDrXuaHMX,3236000,Petrol,Automatic,Toyota,Camry,2005,Silver,Foreign Used,92855,3000,Imported,Imported,Unknown,Unknown
A41l7S7PAo0EFtXhNBFK45KD,2835000,Petrol,Automatic,Toyota,RAV4,2006,Silver,Nigerian Used,159641,2000,Registered,Registered,SUV,Unknown
hN952atd5kRWc95FqBQMObLw,3328000,Petrol,Automatic,Toyota,Camry,2007,White,Nigerian Used,218973,2500,Registered,Imported,Unknown,LAGOS
69iYYjbU6Wl9i2vZokq08OU1,3744000,Petrol,Automatic,Hyundai,Elantra,2007,Gray,Foreign Used,338986,2000,Imported,Imported,Unknown,Unknown
fyHXKLMq8hlLkTB9dYq4wIdf,3328000,Petrol,Automatic,Toyota,Camry,2011,Red,Nigerian Used,121731,2500,Registered,Registered,Unknown,Unknown
gfUxYkR1L5Q0yNk153pTAWL,3120000,Petrol,Automatic,Toyota,Camry,2009,Black,Nigerian Used,174696,3500,Registered,Registered,Unknown,Unknown
pNGAWJWbc7PTk5BnaRkglnbu,2704000,Petrol,Automatic,Toyota,Camry,2007,Gray,Nigerian Used,188662,2400,Registered,Imported,Sedan,LAGOS
nCquufkCiC2kdfWKtmtPIWAM,4200000,Petrol,Automatic,Toyota,Camry,2011,Black,Foreign Used,136812,2500,Imported,Imported,Unknown,Unknown
tE53mbxDKqJk88Obw5tyFgMV,3120000,Petrol,Automatic,Toyota,Camry,2003,Silver,Foreign Used,89281,3000,Imported,Imported,Unknown,Unknown
yR9thV2JmhDj30l28ZfZbMyH,2392000,Petrol,Automatic,Toyota,Camry,2004,Silver,Nigerian Used,134264,2400,Registered,Registered,Unknown,FCT
Okp2bu7jX389fTnTmrnNwIw,3650000,Petrol,Automatic,Lexus,ES,2007,Black,Nigerian Used,106638,350000,Registered,Registered,Unknown,LAGOS
eLn1gTRbnngLezwQLfvHSsfP,4410000,Petrol,Automatic,Toyota,Matrix,2010,Silver,Foreign Used,125256,1800,Imported,Imported,SUV,Unknown
wa6RvFgXuNeCfP7msxMD74GT,5250000,Petrol,Automatic,Toyota,Venza,2009,Red,Nigerian Used,168476,2700,Registered,Registered,SUV,LAGOS
7ot0xNSF0LxCway6TY0GPkBg,3952000,Petrol,Automatic,Toyota,Camry,2007,Green,Nigerian Used,108567,2400,Registered,Registered,Unknown,Unknown
ldXofu7V7SxvdLBKffuOtDIb,3432000,Petrol,Automatic,Toyota,Corolla,2009,Silver,Nigerian Used,170080,1800,Registered,Imported,Sedan,Unknown
avsVDioQjH2uLPQNgivcJBdu,4888000,Hybrid,Automatic,Toyota,Camry,2007,Gold,Foreign Used,297281,2400,Imported,Imported,Unknown,Unknown
p2k4v2g8cOPElPqNdbtX8UlN,3570000,Petrol,Automatic,Toyota,Camry,2009,Blue,Foreign Used,185080,2400,Imported,Imported,Sedan,Unknown
nvfgZzZBwvYg6mFuCf7hJ2gr,2080000,Petrol,Automatic,Toyota,Camry,2002,Silver,Nigerian Used,153322,2400,Registered,Registered,Unknown,Lagos
iTpMLGl5CmskanjiyYkudqX6,4680000,Petrol,Automatic,Kia,Cerato,2015,Black,Nigerian Used,101957,1800,Registered,Brand new,Unknown,Unknown
8J1UOs7lHzB3PmW4OL6cy9U0,9700000,Petrol,Automatic,Toyota,Highlander,2012,Black,Nigerian Used,94064,3500,Registered,Registered,SUV,Lagos
xBs6Wf0791oFK3QMy3ZNsI5q,13250000,Petrol,Automatic,Dodge,Durango,2014,White,Foreign Used,237467,3500,Imported,Imported,SUV,Unknown
8nTx6cqM0RcvoCjnNBiscnyi,11550000,Petrol,Automatic,BMW,523i,2013,Brown,Foreign Used,134639,2000,Imported,Imported,Unknown,Unknown
1GJUtVUc2u00I4E92fpvwJnh,5720000,Petrol,Automatic,Toyota,Sienna,2010,Red,Foreign Used,92865,3500,Imported,Imported,Van,Unknown
6q0BJF57oXGTuzBm5QriA5na,5640000,Petrol,Automatic,Toyota,Highlander,2008,Silver,Nigerian Used,159586,3500,Registered,Imported,Unknown,LAGOS
fUG7dpn0HECqThjtwuL3PYZ2,5250000,Petrol,Automatic,Mercedes-Benz,C300,2009,White,Foreign Used,129051,3000,Imported,Imported,Sedan,Unknown
b5z5Dvs0IcZhGj5bGrc5rduy,3016000,Petrol,Automatic,Toyota,Camry,2009,Silver,Nigerian Used,159664,2400,Registered,Imported,Sedan,LAGOS
crgjYeTWOmr2LDcWzZ4cnfY7,3952000,Petrol,Automatic,Acura,MDX,2007,Black,Nigerian Used,203784,3700,Registered,Registered,SUV,Unknown
kLMzeomCJFGAXGz5E0gMAIzR,4935000,Petrol,Automatic,Lexus,RX 300,2002,Gold,Foreign Used,160113,3000,Imported,Imported,SUV,Unknown
3NMf1wynGtz67etWU0jRplrL,2835000,Petrol,Automatic,Swipe Key Cards,E320,2001,Black,Foreign Used,314091,3200,Imported,Imported,Saloon,Unknown
JErxrZ0btSdiwlC4f2nGBNh,10185000,Petrol,Automatic,Mercedes-Benz,E550,2011,Brown,Foreign Used,210242,3500,Imported,Imported,Unknown,Unknown
zvKnYWAMJpTpoj67rdncZjM0,4680000,Petrol,Automatic,Lexus,IS,2009,Gray,Nigerian Used,150326,2500,Registered,Imported,Sedan,Unknown
szrb3cYq4PtpgE3SzspMkalo,4200000,Petrol,Automatic,Hyundai,Elantra,2015,Silver,Nigerian Used,51299,1600,Registered,Brand new,Unknown,LAGOS
b6NgaqnaVU8jaAvyJF3rVQGL,4784000,Petrol,Automatic,Lexus,IS,2009,Silver,Foreign Used,151423,250000,Imported,Imported,Unknown,Unknown
vX29KZpuM6RJj40mAf260k0G,6968000,Petrol,Automatic,Toyota,Venza,2011,Black,Nigerian Used,186180,3500,Registered,Imported,SUV,Unknown
meIGIoGOXlVNIDOhM91KXM0o,2300000,Petrol,Automatic,Toyota,Corolla,2005,Silver,Nigerian Used,482800,1800,Registered,Imported,Unknown,LAGOS
B7vmyqscZ5uvpdC9639J7eKV,3360000,Petrol,Automatic,Nissan,Altima,2013,Black,Foreign Used,285974,2500,Imported,Imported,Coupe,Unknown
r9JtZZUz3XPRHkwrFjp9bL9d,3120000,Petrol,Automatic,Hyundai,Santa Fe,2007,Blue,Nigerian Used,159676,2700,Registered,Imported,SUV,lagos
uv1wW35iYlGtTxBD3St9xmbr,3328000,Petrol,Automatic,Toyota,Corolla,2003,Black,Foreign Used,233430,1800,Imported,Imported,Unknown,Unknown
8g17nDVLdLIYEnpbO5URgoo,13520000,Petrol,Automatic,Land Rover,Range Rover Sport,2011,White,Foreign Used,189736,4700,Imported,Imported,SUV,Unknown
gsBHdBpAeMgnDY78Qa0jee4W,3952000,Petrol,Automatic,Lexus,IS,2008,Black,Nigerian Used,298096,2500,Registered,Imported,Unknown,Lagos State
r3rTFGCTdi82zqICiniFITFO,2600000,Petrol,Automatic,Toyota,Sienna,2004,Blue,Nigerian Used,240813,3300,Registered,Registered,Minivan,Unknown
xxIqmxc6ZIZp76nnjBqOR10k,7488000,Petrol,Automatic,Toyota,Camry,2015,Gray,Nigerian Used,50665,3500,Registered,Registered,Sedan,Abuja
icS7jOrEZ6iQaoVt7hDqaoNc,4472000,Petrol,Automatic,Toyota,Camry,2007,Black,Foreign Used,250786,2400,Imported,Imported,Unknown,Unknown
13Wo4nUicIciu4uL4cveg18c,3968000,Petrol,Automatic,Toyota,Corolla,2009,Silver,Foreign Used,243773,1800,Imported,Imported,Unknown,Unknown
pXJxGcJGM1FZaF81L44Yh6Fo,6825000,Petrol,Automatic,Toyota,Camry,2015,White,Foreign Used,219170,2500,Imported,Imported,Unknown,Unknown
6mMhtYvKoq8doZ03XtdtpZnL,5512000,Petrol,Automatic,Honda,Odyssey,2007,Blue,Foreign Used,212428,3500,Imported,Imported,Unknown,Unknown
aFu9MyhZghDlkNtSIbWtIDdD,4515000,Petrol,Automatic,Hyundai,Sonata,2012,Black,Foreign Used,119224,2400,Imported,Imported,Unknown,Unknown
szrb3cYq4PtpgE3SzspMkalo,4200000,Petrol,Automatic,Hyundai,Elantra,2015,Silver,Nigerian Used,51299,1600,Registered,Brand new,Unknown,LAGOS
5HdmMs7gMCmj6TFQcGSV1BJY,3640000,Petrol,Automatic,Toyota,RAV4,2007,Gray,Nigerian Used,198252,3500,Registered,Imported,SUV,LAGOS
sw2dKXm7A14LYKIM2F4yWUjE,13520000,Petrol,Automatic,Lexus,RX 350,2013,Black,Foreign Used,170720,3500,Imported,Imported,SUV,Unknown
iTpMLGl5CmskanjiyYkudqX6,4680000,Petrol,Automatic,Kia,Cerato,2015,Black,Nigerian Used,101957,1800,Registered,Brand new,Unknown,Unknown
lhxpiNFUKdskQvvWNu0yhIEd,8975000,Petrol,Automatic,Kia,Cadenza,2013,Silver,Nigerian Used,19148,3500,Registered,Brand new,Unknown,Unknown
sn5ttumXhBYAvbsGLctMheOv,11440000,Petrol,Automatic,Toyota,Tundra,2010,Black,Nigerian Used,229282,5700,Registered,Imported,Truck,Unknown
2w4qr4Gop5WL4832nToXZUg7,6300000,Petrol,Automatic,Hyundai,Santa Fe,2014,Black,Nigerian Used,133645,2400,Registered,Registered,SUV,LAGOS
xCqeVUFDakcjcWPM8gaYVMRl,5200000,Petrol,Automatic,Honda,Accord,2013,Blue,Nigerian Used,280905,3500,Registered,Imported,Unknown,Unknown
wALYzYj4gbqCXhEXlkMQnnUg,3952000,Petrol,Automatic,Lexus,ES,2008,Black,Nigerian Used,132217,3500,Registered,Registered,Unknown,Abuja
2WjbP7MVQQtiZC4toEbvxK7Q,11440000,Petrol,Automatic,Lexus,RX,2010,Silver,Foreign Used,127853,3500,Imported,Imported,SUV,Unknown
oWFJt0fZ0XH7c7TfOocT0CfP,6300000,Petrol,Automatic,Toyota,Camry,2014,White,Foreign Used,441305,2500,Imported,Imported,Unknown,Unknown
5hjIQ6cgfnV5UNyyJpGXUUW9,4368000,Petrol,Automatic,Toyota,Sienna,2008,Blue,Foreign Used,163224,3500,Imported,Imported,SUV,Unknown
ATYOGsvt5cTtHjBcbQoLCFdn,6136000,Petrol,Automatic,Toyota,Camry,2012,Gray,Foreign Used,113888,2500,Imported,Imported,Unknown,Unknown
rR3TbhKcOs6alJS8D2JzZQ4v,2600000,Petrol,Automatic,Honda,Accord,2008,Green,Nigerian Used,349455,3500,Registered,Registered,Unknown,LAGOS
5KFYq2unsNSTV4Xv8EDVJfIw,5200000,Petrol,Automatic,Toyota,Camry,2011,Silver,Foreign Used,179277,2500,Imported,Imported,Sedan,Unknown
z0AmcVxtvwHZbZHS9Jvbc72f,5200000,Petrol,Automatic,Acura,MDX,2007,Silver,Foreign Used,97888,3500,Imported,Imported,SUV,Unknown
aQCoq7h0z7anp732z7tcDk2M,3255000,Petrol,Automatic,Toyota,Corolla,2006,Blue,Foreign Used,279685,1800,Imported,Imported,Unknown,Unknown
xnfyQG4B9RqvKE6a0Z3svrcG,3675000,Petrol,Automatic,Ford,Edge,2008,Red,Foreign Used,599195,3500,Imported,Imported,SUV,Unknown
isz9DaEoSpy6sBJ7EK148n8H,3640000,Petrol,Automatic,Toyota,RAV4,2008,Gray,Nigerian Used,90987,2400,Registered,Registered,SUV,Unknown
ugUEobmYRWnc9JBVijiYDLRq,7280000,Petrol,Automatic,Toyota,Highlander,2009,Silver,Nigerian Used,222441,3500,Registered,Registered,SUV,Unknown
saZjDowvpCP0yFsWwqckIiVw,4368000,Petrol,Automatic,Mercedes-Benz,M Class,2007,White,Nigerian Used,201368,3500,Registered,Registered,SUV,Unknown
oCOMdNz6LnRSJDBZtAWBkP62,9450000,Petrol,Automatic,Toyota,Tacoma,2013,Gray,Nigerian Used,86200,2700,Registered,Imported,Pickup,lagos
33GvIZyKphaxp59idgoE6XkE,5040000,Petrol,Automatic,Toyota,Corolla,2015,White,Nigerian Used,119574,1800,Registered,Registered,Unknown,Abuja
nvxuhZbAFAmafAf6fb9FaLrL,4680000,Petrol,Automatic,Toyota,Tundra,2006,Gray,Nigerian Used,250464,4700,Registered,Imported,Truck,Unknown
xkeCztbe8XVk2axdTPnJIb2i,3640000,Petrol,Automatic,Mazda,CX-7,2007,Red,Foreign Used,233937,2300,Imported,Imported,SUV,Unknown
tVR7HevYqcolny9QPQUtLCXJ,3952000,Petrol,Automatic,Lexus,ES,2005,Black,Foreign Used,160278,3300,Imported,Imported,Unknown,Unknown
1vvTKDnWLQaFwMtzQB9bVIrb,7820000,Petrol,Automatic,Toyota,Corolla,2017,Black,Nigerian Used,57723,2500,Registered,Registered,Unknown,Unknown
mrwFfqi7E6gG0ExCl3cjFdz0,5200000,Petrol,Automatic,Toyota,Corolla,2013,Red,Nigerian Used,164568,1800,Registered,Imported,Sedan,LAGOS
2DhwBqd9yhuruqaj727jBYha,6240000,Petrol,Automatic,Toyota,Corolla,2014,Red,Nigerian Used,144956,1800,Registered,Brand new,Unknown,LAGOS
bbA4KVMwhBveujEIG0YKquof,7280000,Petrol,Automatic,Land Rover,Range Rover Sport,2012,Gray,Nigerian Used,107462,4700,Registered,Registered,SUV,Unknown
zvKnYWAMJpTpoj67rdncZjM0,4680000,Petrol,Automatic,Lexus,IS,2009,Gray,Nigerian Used,150326,2500,Registered,Imported,Sedan,Unknown
1vQufWcjBywwc45NJ7UARQaP,4992000,Petrol,Automatic,Toyota,Sienna,2007,Gray,Foreign Used,255611,3500,Imported,Imported,Unknown,Unknown
5vhntgbjrxlfQoqfd7axTutf,3120000,Petrol,Automatic,Toyota,Camry,2004,White,Foreign Used,270093,2400,Imported,Imported,Unknown,Unknown
a0gtwcKLgMx3JsRu9yPZyAif,2100000,Petrol,Automatic,Nissan,Pathfinder,2006,Black,Nigerian Used,272573,4000,Registered,Registered,SUV,LAGOS
rwSxxLmSrXqIplmtxraWVukQ,5096000,Petrol,Automatic,Toyota,Camry,2013,Black,Nigerian Used,186284,2500,Registered,Imported,Unknown,Unknown
hqyhmva78CQesBOhpwd8CVeE,4725000,Petrol,Automatic,Mazda,CX-9,2010,Black,Foreign Used,116862,2500,Imported,Imported,SUV,Unknown
ix3tCp0kSH0KABshLWhOxKGn,4368000,Petrol,Automatic,Hyundai,Sonata,2012,Gray,Nigerian Used,207641,2400,Registered,Imported,Unknown,Unknown
rlxZS8Mu5ryGOpiN8ByhSjNl,3120000,Petrol,Automatic,Toyota,Corolla,2009,Black,Nigerian Used,211183,1800,Registered,Registered,Sedan,ABUJA
CoCEPJEa4yBqPqgNFS6gzyjg,20800000,Petrol,Automatic,Toyota,Land Cruiser Prado,2012,Black,Nigerian Used,178312,2700,Registered,Brand new,SUV,LAGOS
q8tKxhW7X7PYc8Hj1rV7z4BV,2392000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,301205,1800,Registered,Imported,Unknown,Lagos State
sGFtHK0dz2JR1kOqYA7AKKsO,3150000,Petrol,Automatic,Toyota,Camry,2005,Red,Foreign Used,206011,3000,Imported,Imported,Unknown,Unknown
p7EkjFdIWedwBHEV6d5FEv4E,5720000,Petrol,Automatic,Hyundai,Elantra,2014,Blue,Nigerian Used,60633,1600,Registered,Brand new,Unknown,LAGOS
3peoFmvcEZrJ7F9Bts8ueq7E,13740000,Petrol,Automatic,Mercedes-Benz,M Class,2013,Black,Foreign Used,129571,3500,Imported,Imported,SUV,Unknown
f48UfQfyNqdV9bHX9Aq6tr2W,5720000,Petrol,Automatic,Toyota,Highlander,2010,Red,Nigerian Used,131085,3500,Registered,Imported,SUV,LAGOS
crgjYeTWOmr2LDcWzZ4cnfY7,3952000,Petrol,Automatic,Acura,MDX,2007,Black,Nigerian Used,203784,3700,Registered,Registered,SUV,Unknown
rgQupW6G7qEiVpGX8O1RKNzE,4992000,Petrol,Automatic,Toyota,Camry,2008,Gray,Foreign Used,326897,2500,Imported,Imported,Unknown,Unknown
nzrpAONg9kPBjOHKYS3uV2AZ,5824000,Petrol,Automatic,Lexus,RX,2004,Gold,Foreign Used,344627,3500,Imported,Imported,SUV,Unknown
3HnIBf369HUCd9GODkIQf27c,3952000,Petrol,Automatic,Lexus,RX,2004,Blue,Nigerian Used,104316,3300,Registered,Registered,SUV,Lagos
p2k4v2g8cOPElPqNdbtX8UlN,3570000,Petrol,Automatic,Toyota,Camry,2009,Blue,Foreign Used,185080,2400,Imported,Imported,Sedan,Unknown
rgQupW6G7qEiVpGX8O1RKNzE,4992000,Petrol,Automatic,Toyota,Camry,2008,Gray,Foreign Used,326897,2500,Imported,Imported,Unknown,Unknown
gjvJriOzoUfVumLqRRPeAsil,3016000,Petrol,Automatic,Toyota,Camry,2003,Red,Foreign Used,167897,2400,Imported,Imported,Unknown,Unknown
hqyhmva78CQesBOhpwd8CVeE,4725000,Petrol,Automatic,Mazda,CX-9,2010,Black,Foreign Used,116862,2500,Imported,Imported,SUV,Unknown
bpYIaNTTQ6IDUDPvKypa5Kz5,3744000,Petrol,Automatic,Toyota,Corolla,2005,Gray,Foreign Used,150574,1800,Imported,Imported,Saloon,Unknown
sGFtHK0dz2JR1kOqYA7AKKsO,3150000,Petrol,Automatic,Toyota,Camry,2005,Red,Foreign Used,206011,3000,Imported,Imported,Unknown,Unknown
mrRWRjVHKVuqHzMwkpLqDzSv,4992000,Petrol,Automatic,Toyota,Corolla,2009,White,Foreign Used,153347,1800,Imported,Imported,Unknown,Unknown
yXZxzYvKWvdEnxDUKgH1EqFx,5250000,Petrol,Automatic,Nissan,Pathfinder,2008,White,Nigerian Used,343772,4000,Registered,Registered,SUV,Lagos
r3rTFGCTdi82zqICiniFITFO,2600000,Petrol,Automatic,Toyota,Sienna,2004,Blue,Nigerian Used,240813,3300,Registered,Registered,Minivan,Unknown
BhRfh6Tu2IQrS8FOpZwIqnfW,3550000,Petrol,Automatic,Honda,Pilot,2010,Red,Nigerian Used,193627,3500,Registered,Registered,SUV,LAGOS
83yxr7MPs3eytnByiET88yYL,5200000,Petrol,Automatic,Toyota,Highlander,2008,Silver,Nigerian Used,239518,3500,Registered,Imported,Unknown,Unknown
CfjPZxC5VnlaKlcD2zqopfug,9360000,Petrol,Automatic,Toyota,Sienna,2011,Gray,Foreign Used,208801,3500,Imported,Imported,Unknown,Unknown
brF0agoCeg0vRrQ1si80DPmT,4680000,Petrol,Automatic,Mercedes-Benz,GL-Class,2008,Brown,Nigerian Used,3666,4600,Registered,Registered,SUV,Unknown
rapUXgM3qDleAiEEyeLlsC4P,48510000,Petrol,Automatic,Lexus,LX,2019,Black,Foreign Used,28903,4700,Imported,Imported,SUV,Unknown
B5WX1Q2Ew0WEsfaLlsQjTA5j,5200000,Petrol,Automatic,Lexus,ES,2009,Blue,Foreign Used,114909,3500,Imported,Imported,Unknown,Unknown
q8tKxhW7X7PYc8Hj1rV7z4BV,2392000,Petrol,Automatic,Toyota,Corolla,2004,Blue,Nigerian Used,301205,1800,Registered,Imported,Unknown,Lagos State
e1xqjwMPrn9i3GvEg4zbDsP3,8632000,Petrol,Automatic,Toyota,Sienna,2012,White,Foreign Used,135334,3500,Imported,Imported,Minivan,Unknown
48MZJSSBwF8yD2BqN3pZe1fT,2600000,Petrol,Automatic,Honda,Pilot,2005,Red,Nigerian Used,370547,3500,Registered,Imported,SUV,LAGOS
3wnKbYa5Zw7Cm3k9FTVhf2wx,3640000,Petrol,Automatic,Lexus,ES,2005,White,Nigerian Used,182515,3300,Registered,Imported,Unknown,Lagos State
dxtWbUXD8w9WRFvMiKcvtfet,3640000,Petrol,Automatic,Toyota,Corolla,2012,Black,Nigerian Used,204796,1800,Registered,Registered,Unknown,LAGOS
7qQFIVl9dU8sMUabTeeDXEI2,5460000,Petrol,Automatic,Mercedes-Benz,C250,2012,Gray,Nigerian Used,171863,2500,Registered,Imported,Unknown,Unknown
zseajbGUCn51GFpRCwDT1JGN,5220000,Petrol,Automatic,Toyota,Highlander,2008,Silver,Nigerian Used,231563,3500,Registered,Imported,SUV,Unknown
3987xai47NsRKP682NvkeZWV,4010000,Petrol,Automatic,Acura,RDX,2007,Red,Foreign Used,153590,2300,Imported,Imported,SUV,Unknown
hSb3bwftC9flMWAP8hijxOOV,7140000,Petrol,Automatic,Ford,Explorer,2011,Black,Foreign Used,194524,3800,Imported,Imported,SUV,Unknown
BWFNFgRIkDEIgyvnT3A4uXMH,5928000,Petrol,Automatic,Toyota,Corolla,2013,Gray,Foreign Used,106982,1800,Imported,Imported,Unknown,Unknown
aprltI4jaoWkLBhlQsDkjCL6,5720000,Petrol,Automatic,Toyota,Highlander,2005,Gold,Foreign Used,426228,3300,Imported,Imported,SUV,Unknown
1J4ZNgDlBVd03Gr2NsWTc81L,2912000,Petrol,Automatic,Toyota,Camry,2007,Blue,Nigerian Used,142763,2400,Registered,Registered,Unknown,Unknown
oWFJt0fZ0XH7c7TfOocT0CfP,6300000,Petrol,Automatic,Toyota,Camry,2014,White,Foreign Used,441305,2500,Imported,Imported,Unknown,Unknown
dk7tWkO4jSMpQEIHEF4OGXRm,5200000,Petrol,Automatic,Toyota,Camry,2010,Black,Foreign Used,97036,2500,Imported,Imported,Unknown,Unknown
rDUsGCXVoCBQ0LDZyu6175gl,2808000,Petrol,Automatic,Toyota,Camry,2009,Red,Nigerian Used,206090,2400,Registered,Registered,Sedan,ENUGU
B7vmyqscZ5uvpdC9639J7eKV,3360000,Petrol,Automatic,Nissan,Altima,2013,Black,Foreign Used,285974,2500,Imported,Imported,Coupe,Unknown
dWVO7o6CCSdCJr4TVSrhA8MM,2870400,Petrol,Automatic,Toyota,Camry,2006,Silver,Nigerian Used,174930,2400,Registered,Imported,Unknown,LAGOS
tPqVwLhxAs5ikVHkJE5Uno3h,7245000,Diesel,Manual,Mitsubishi,Canter,2004,White,Nigerian Used,99999,2500,Registered,Registered,Unknown,KADUNA
3XNHV8sWpAdwlktYQ5arj6xu,15080000,Petrol,Automatic,Toyota,RAV4,2018,Silver,Foreign Used,95200,2500,Imported,Imported,SUV,Unknown
f48UfQfyNqdV9bHX9Aq6tr2W,5720000,Petrol,Automatic,Toyota,Highlander,2010,Red,Nigerian Used,131085,3500,Registered,Imported,SUV,LAGOS
1vQufWcjBywwc45NJ7UARQaP,4992000,Petrol,Automatic,Toyota,Sienna,2007,Gray,Foreign Used,255611,3500,Imported,Imported,Unknown,Unknown
yB5xN2M4gxHhbTEfeYHWa6e,3640000,Petrol,Automatic,Toyota,Camry,2005,Black,Foreign Used,122001,2400,Imported,Imported,Unknown,Unknown
rHH2yrrxflyeichLt8LmS1QZ,14600000,Petrol,Automatic,Mercedes-Benz,M Class,2014,Black,Foreign Used,108952,3500,Imported,Imported,SUV,Unknown
nvxuhZbAFAmafAf6fb9FaLrL,4680000,Petrol,Automatic,Toyota,Tundra,2006,Gray,Nigerian Used,250464,4700,Registered,Imported,Truck,Unknown
kC0lMaOnjVoQAx8PcoZUnzuA,6090000,Petrol,CVT,Nissan,Pathfinder,2013,Gray,Nigerian Used,88222,3500,Registered,Registered,SUV,Unknown
cJh6PVra3wJ6PDG1ii6PzLLc,9975000,Petrol,Automatic,Lexus,RX 350,2010,Blue,Foreign Used,185273,3400,Imported,Imported,SUV,Unknown
8KhU7F4zhGvuq38svAjZk6Mn,17680000,Petrol,Automatic,Toyota,RAV4,2017,Blue,Foreign Used,35528,2500,Imported,Imported,SUV,Unknown
ifcpETAVGlX7NpPrqvNgkcwN,3328000,Petrol,Automatic,Toyota,Camry,2007,Gray,Nigerian Used,155329,2400,Registered,Registered,Unknown,Abuja
tPpj1S7MkWKiLNRhbt4Jpr7T,3016000,Petrol,Automatic,Toyota,Corolla,2009,Black,Nigerian Used,216338,2500,Registered,Registered,Unknown,Lagos
tIjERTDpsqhVhGcwVjzKfJE4,7800000,Petrol,Automatic,Mercedes-Benz,E350,2011,Black,Foreign Used,180069,3500,Imported,Imported,Unknown,Unknown
qicqyDutgdPIpXkT3UXDLMtj,4160000,Petrol,Automatic,Toyota,Corolla,2006,Gray,Foreign Used,148044,1800,Imported,Imported,Sedan,Unknown
hTjj19iTdfo3wD65i6u6zxwU,6084000,Petrol,Automatic,Lexus,RX 350,2007,Black,Foreign Used,206211,3500,Imported,Imported,SUV,Unknown
l8rxDQHeI7g4FNUtDJ6QydHt,8840000,Petrol,Automatic,Mercedes-Benz,GLK-Class,2012,White,Nigerian Used,109726,3500,Registered,Imported,SUV,Unknown
yEEG6oqSEfL60zZ2rRY5njIC,3432000,Petrol,Automatic,Toyota,Corolla,2011,Black,Nigerian Used,219124,1800,Registered,Registered,Unknown,ASABA
r0P2A2G9779DJn1Z4rOOJbPh,3328000,Petrol,Automatic,Lexus,IS,2006,Silver,Nigerian Used,102679,2500,Registered,Registered,Unknown,Lagos
45yLNoQn2GqWT3hEVENF7ERJ,3640000,Petrol,Automatic,Toyota,Camry,2009,Silver,Nigerian Used,101752,2400,Registered,Imported,Unknown,LAGOS
C60DrYKbIY8MQEHYMpe4QE40,2625000,Petrol,Automatic,Toyota,Camry,2007,Silver,Nigerian Used,292016,3500,Registered,Imported,Unknown,LAGOS
tVR7HevYqcolny9QPQUtLCXJ,3952000,Petrol,Automatic,Lexus,ES,2005,Black,Foreign Used,160278,3300,Imported,Imported,Unknown,Unknown
7Ld8yKJ4WW6qZQw1FZctdgPC,3640000,Petrol,Automatic,Toyota,Highlander,2001,Red,Foreign Used,245527,3000,Imported,Imported,SUV,Unknown
jSZwo6y9gp7KdoWLKz2j6LML,4680000,Petrol,Automatic,Toyota,Camry,2009,Gray,Foreign Used,244613,3500,Imported,Imported,Unknown,Unknown
yxHMCYWbKfK2JsvT9YliiupY,4160000,Petrol,Automatic,Toyota,Camry,2010,Gray,Nigerian Used,132855,2500,Registered,Registered,Unknown,Unknown
eNbNStJd93sx33w1LbvZZeHR,4680000,Petrol,Automatic,Toyota,Camry,2007,Silver,Foreign Used,304160,2400,Imported,Imported,Unknown,Unknown
zKnU7uNCyIDMO8pZXTCYDPDy,3120000,Petrol,Automatic,Honda,Accord,2008,Gray,Nigerian Used,142781,300000,Registered,Registered,Unknown,NASARAWA
q91MUZxqkQ8xeOC8oY0aup4R,4200000,Petrol,Automatic,Toyota,Matrix,2009,Silver,Foreign Used,214867,1800,Imported,Imported,Unknown,Unknown
wqOcGTDV9A3c6wsLlRkBhi72,3465000,Petrol,Automatic,Toyota,Highlander,2001,Blue,Foreign Used,224430,2500,Imported,Imported,SUV,Unknown
avTgaedlPsnJOA5S5wJudSbI,10920000,Petrol,Manual,Toyota,Hilux,2011,Brown,Nigerian Used,296157,2700,Registered,Brand new,Unknown,Lagos
3vYuuE8322MxjAChabFg12d0,3640000,Petrol,Automatic,Ford,Edge,2010,Brown,Nigerian Used,196085,3500,Registered,Brand new,SUV,Lagos
